"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","20 Nov 2023","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81975604.htm","Software engineer","Former employee","Gurgaon, Haryana","","","","Good work environment . Helpful colleagues","Salary is less in comparison"
"2.0","28 Nov 2023","monotonous work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW82142965.htm","Architect","Former contractor, less than 1 year","Bengaluru","","","","All facilities and job security","nothing new to learn and politically driven"
"5.0","3 Oct 2023","One of the best Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80638224.htm","Customer service professional","Current employee, more than 10 years","Bengaluru","1) Values your inputs and always motivates towards Innovation 2) Values your work 3) have good benefits for the employees and have a work ethics which is the most important to have in a company","1) Reaching higher management is bit tough.","Show more","",""
"4.0","6 Nov 2023","Good work life balance and friendly management","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81585268.htm","Design and development engineer","Current employee, more than 1 year","Bengaluru","","","","Good work life balance Friendly atmosphere Decent hikes","The projects are not that impressive Less opportunities to learn new tech"
"4.0","23 Nov 2023","It is really good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW82052739.htm","Research engineer","Current employee","Bengaluru","","","","Does not lay off easily","You will face long work hours"
"5.0","22 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW82009090.htm","Manager","Current freelancer, more than 8 years","Malaypur","","","","Good working enviroment nice office","Bad software i dont like working in office"
"4.0","6 Nov 2023","Very good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81588006.htm","Software engineer - java developer","Former employee, more than 1 year","Bengaluru","","","","Friendly atmosphere Cool job Work life balance Fun to work Lot to learn","No Cons No Cons No Cons No Cons No Cons"
"1.0","9 Dec 2023","Stressful unpaid overtime","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW82462591.htm","Hr process specialist","Former employee, more than 1 year","Bengaluru","Nothing really. Just standard benefits.","Shared service centre is a nightmare. HR leadership have no idea where the organization is going. Too much politics between team members and among mid level leaders.","Show more","",""
"4.0","4 Nov 2023","Sub project manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81537576.htm","Project manager","Former employee, more than 8 years","Gurgaon, Haryana","","","","Great learning environment and strong PMO","1.Salary 2. Bias observed quite a number of times"
"4.0","28 Jul 2023","Legacy work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW78673882.htm","Product manager","Current employee, more than 5 years","Bengaluru","For Women and other who are not soo keen about growth or planning to retire with minimal tp moderate level of work then Siemens is best Option","Those who want to work aggressively and career growth aspirant then i do not recommand Siemens","Show more","",""
"5.0","5 Nov 2023","Don't think twice for working in this company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81566805.htm","Solutions architect","Current employee, more than 8 years","Pune","","","","work Life balance, the company takes good care of employees,","slow technical growth, German centric"
"5.0","12 Nov 2023","medium type of company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81759235.htm","Software engineer","Current employee, more than 8 years","Bengaluru","","","","Its good company, salary is low","cant find competitive work most of the time"
"5.0","28 Oct 2023","Overall very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81352940.htm","Embedded software engineer","Former intern, less than 1 year","Pune","Great company to work and join.","Time shift is lengthy so little affect on work culture.","Show more","",""
"4.0","16 Nov 2023","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81889331.htm","Software engineer","Former employee","Pune","","","","Good perks & benefits overall","Work culture and team not supportive like startup"
"5.0","8 Nov 2023","Siemens System Engineer Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81639231.htm","Systems engineer","Former employee, more than 3 years","Mumbai","","","","Amazing establishment, process-oriented, organized and meticulously planned","a bit bureaucratic, long process time for small things"
"5.0","19 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81936096.htm","Network engineer","Current employee, more than 3 years","Gurgaon, Haryana","","","","Every thing, good work culture.","nothing much to define, good organisation"
"3.0","19 Nov 2023","Ok ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81945264.htm","Research engineer","Current employee, more than 1 year","Bangalore Rural","","","","food and transportation is free","upper management politics and micro management"
"4.0","10 Nov 2023","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81727221.htm","Intern","Former intern","Bengaluru","","","","One of the pros was that free food was available","not much that i can think of"
"5.0","16 Nov 2023","Too good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81889390.htm","Software developer","Current employee, more than 1 year","Bengaluru","","","","Best work culture, management is supportive","No cons, according to me"
"4.0","18 Nov 2023","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81928516.htm","Commercial executive","Current employee, more than 3 years","Calcutta","","","","Good growth and opportunities for sure","Should be patient with their subordinates"
"4.0","5 Nov 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81550392.htm","Component design engineer","Current employee, more than 1 year","Vadodara","","","","Work-life balance is good and people are helpful and flexibility in work hrs","Low salary compared to other companies"
"5.0","25 Oct 2023","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81244634.htm","R and d engineer","Current employee, more than 1 year","Noida","no load of going to office daily","a lot of things need to learned","Show more","",""
"5.0","14 Nov 2023","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81801355.htm","Software developer","Former employee, more than 3 years","Chennai","","","","Good work culture with very good management","nothing specific in my experience"
"5.0","15 Nov 2023","Amazing","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81829861.htm","Anonymous employee","Current employee","Bangalore Rural","","","","good work life balance here","nothing really, pretty good working here"
"5.0","6 Nov 2023","Good place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81580692.htm","Internship","Current intern","Noida","","","","Opportunity to learn and grow, good work life balance.","No cons according to me."
"4.0","10 Nov 2023","Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81706802.htm","Technical lead","Current employee","Bengaluru","","","","There is oppotunity to learn so many things,","Management is not giving opportunity to learn"
"5.0","5 Nov 2023","Good work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81563580.htm","Software engineer","Current employee","Pune","","","","Great company to work at and learn many technologies","No cons as of now"
"4.0","5 Nov 2023","Was okay for short term.","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81556847.htm","Software engineer","Former employee","Bengaluru","","","","Mid work. Mid pay. Mid team","Scrum masters can be a bit pushy."
"4.0","22 Aug 2023","Fantastic Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79385333.htm","Intern","Former intern, less than 1 year","Bengaluru","Great Learning Experience, great working culture, friendly and knowledgeable people. The Siemens campus in Electronic City is also one of the best maintained campus office spaces I have seen. Job is offered if you do well at the internship.","At the time was an unpaid internship, would have been nice to get a simple stipend. Also, legacy systems meant migration to newer systems is harder.","Show more","",""
"3.0","8 Nov 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81651556.htm","Supplier quality engineer","Current employee, more than 1 year","Nashik","Good company, learning good, technology","Poor management and poor leadership","Show more","",""
"1.0","2 Dec 2023","Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW82274418.htm","Software development engineer (sde)","Former contractor, more than 1 year","Bangalore Rural","No benefit for contract employee","No benefit
Long working hour
Client treats you very badly
If you ask for support then they scold you
Lengthy work, no learning for contract employee.","Show more","",""
"5.0","30 Aug 2023","Great Comany to work.","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79611428.htm","Software developer","Current employee, more than 5 years","Pune","1. Work life balance 2. Good Pay 3. Flexible working hours. 4. WFH for almost all projects 5. Free lunch and snacks daily...and other things.","As long as your true to your work, your life will be great at Siemens. No cons as such!","Show more","",""
"4.0","3 Nov 2023","About hr","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81507358.htm","Anonymous employee","Current employee","Gurgaon, Haryana","","","","Good working culture and environment","Salary not up to mark"
"2.0","16 Apr 2023","Software Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW75539322.htm","Software engineer","Former employee, more than 3 years","Pune","Siemens as company is good but people working in STSPL PUNE are very bad","People at siemens are very manipulative. No appreciation for work No good paysacle Very bad hike policies Once qts was asked to india head in townhall that why current employees are paid less compared to new hires abd his answer was that company will always do what is beneficial for it at the moment if resource is required then will hire on higher payscale. Here my qts is wht abt existing resource who are already working for you and ur projects are surviving bcoz of them you will ignore them??","Show more","",""
"4.0","2 Nov 2023","About the Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81489147.htm","Sr. technical writer","Current employee, more than 5 years","Bangalore Rural","","","","Good work life balance. Flexible timing","Average pay compared to other competitors."
"1.0","10 Dec 2023","-","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW82476094.htm","Component engineer","Current employee, more than 5 years","Chennai","","","","Can get the leadership roles at very less number years of exp","Low packages when comparing to the market standards"
"5.0","17 Oct 2023","Data Scientist","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81016645.htm","Data scientist","Current employee, more than 1 year","Bengaluru","","","","Friendly Environment,All staffs are supportive and cool.","Contract base hire person go to paramant level process is very slow and less chances."
"3.0","2 Nov 2023","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81475999.htm","Software developer","Current employee, more than 5 years","Pune","","","","Good work life balance here","Very less or no exposure to latest technology"
"5.0","3 Nov 2023","Siemens Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81514799.htm","Senior member of technical staff","Current employee","Noida","","","","work life balance is good","Managemnet can be better and"
"4.0","26 Oct 2023","Amazing","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81283486.htm","Anonymous intern","Current intern, less than 1 year","Bengaluru","","","","Great work culture, work life balance","Salary is little less according to the great company"
"5.0","26 Oct 2023","SCM","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81280277.htm","Senior manager","Current employee, more than 10 years","Mumbai","","","","Fundamentally strong company, Process oriented.","There is as such no downside of the company."
"5.0","20 Oct 2023","Good Company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81122773.htm","Consultant","Former employee, more than 3 years","Pune","","","","All good employee-centric company. Employee friendly policies","No con as far as I remember."
"4.0","8 Oct 2023","Great Company but ...","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80770825.htm","Anonymous employee","Current employee, more than 10 years","Gurgaon, Haryana","Great culture, ethics, employee friendly policies, market branding","Salary increase is minimal. Over the years employer benefits getting gradually and smartly eroding away.","Show more","",""
"5.0","16 Oct 2023","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80973574.htm","Senior scrum master manager","Current employee, more than 8 years","Bengaluru","","","","Worklife Balance Training Programs Leadership Programs People First Organisation Respect for People","No salary revisal policy for Long timers."
"4.0","30 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81394983.htm","Anonymous intern","Former intern","Navi Mumbai","","","","Quality production and vast knowledge","Slow growth and hard working times"
"5.0","29 Sept 2023","Graduate trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80539267.htm","Engineering","Former employee, more than 1 year","Chennai","Good people to work with. Good salary for a fresher","Lack of innovation Lack of good projects Lack of organized and structured thinking","Show more","",""
"5.0","20 Oct 2023","Its amazing","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81123198.htm","Software engineer","Current employee, more than 1 year","Mumbai","","","","Management is really caring Lots of benefits Good hikes","Not having good starting salary"
"5.0","5 Sept 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79794887.htm","Purchase executive","Former contractor, less than 1 year","Mumbai","Strong Reputation: Siemens' global recognition boosts career opportunities. Professional Development: Access to comprehensive training programs. Global Exposure: Experience in international business practices. Resources: Access to cutting-edge tools and technology. Networking: Opportunities to connect with industry professionals.","Limited Autonomy: Some roles may lack independence.","Show more","",""
"4.0","1 Oct 2023","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80556792.htm","Sr. software engineer","Current employee","Noida","","","","You can learn many new technical things","Transparency in not that much you need to do hard work to know things in siemens"
"4.0","19 Oct 2023","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81083088.htm","Internship","Former intern, less than 1 year","Mumbai","Great Work Culture, Good Campus","Low Salary and growth regarding to software field.","Show more","",""
"5.0","14 Oct 2023","Best to join","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80946654.htm","Software engineer","Former employee, more than 1 year","Bengaluru","","","","Gym Food Workstation Game zone Goodies","Less hike Work timing are fixed Location ecity"
"4.0","16 Oct 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80969338.htm","Payroll specialist","Former employee, more than 3 years","Bengaluru","","","","Good Culture Benefits Transparency in Policies WFH","Too much work load Some time feel under paid"
"2.0","24 Oct 2023","wlb","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81224309.htm","Software engineer","Current employee","Pune","","","","more work life balance, flexible time","no perks less pay stagnant career"
"3.0","18 Oct 2023","Ok Ok Comapany","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81052052.htm","Software engineer","Current employee, more than 1 year","Pune","","","","Perfect work life balance. Also, good initial salary","No proper Technology stack here.."
"5.0","17 Oct 2023","Excellent workculture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81037531.htm","Senior executive","Current employee, more than 5 years","Gurgaon, Haryana","","","","job security, freedom, supporting management","slow growth, slow implementation, lack of training"
"5.0","18 Aug 2023","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79271104.htm","Senior manager","Current employee, more than 8 years","Bengaluru","I would say one of the best places I have worked in and I know I will never find another company where I will be this happy and comfortable working.","Everyone stays in the company for a very long time and growth becomes slower","Show more","",""
"5.0","17 Oct 2023","Best work life","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81006268.htm","Graduate engineer trainee","Former intern, less than 1 year","Bengaluru","","","","Work life Food Knowledge Infrastructure Salary","Nothing Nothing Nothing Nothing Nothing"
"5.0","5 Oct 2023","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80679130.htm","Software developer","Current employee, more than 3 years","Bengaluru","","","","No Stress, work life balance. Good hike and bonus, Full fixed pay .","Cannot shift to different project"
"2.0","6 Oct 2023","Favouritism","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80711813.htm","Manager - engineering","Current employee","New Delhi","","","","Work Life balance is there in most departments.","Not good if one is looking for growth on the basis of their work performance."
"4.0","17 Oct 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW81022504.htm","Process expert","Current employee","Bengaluru","","","","Nice environment, good management, ok to work","Less hikes and no promotions"
"5.0","9 Oct 2023","Wonderful organisation to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80783501.htm","Functional consultant","Current contractor, more than 1 year","Bengaluru","","","","Good culture Management is also good Job security","I didn't find any cons"
"4.0","8 Sept 2023","Great Working Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79889394.htm","Software engineer","Current employee, less than 1 year","Gurgaon, Haryana","Very supportive team members and management in terms of helping you build the lacking skills.","1)I would recommend more to people who have experience and want to relax while working. 2) Too comfortable for young people","Show more","",""
"4.0","8 Oct 2023","Good work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80757092.htm","Graduate engineer trainee (get)","Former employee, less than 1 year","Noida","","","","Good work life balance, care for employees, receive gifts timely","Not very very high salary"
"3.0","23 Jul 2023","An Average company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW78493879.htm","Software engineer","Former employee, more than 1 year","Bengaluru","Food Get to know and see mayic of German engineering","Indian management is bad People who are there from long time consider themselves as owner of company Architects are not capable enough, everything is done by jr. engineers and Seniors only take credit HR will mislead you saying its a product based company however Siemens technology and services pvt ltd is a service based company.","Show more","",""
"5.0","3 Sept 2023","Great scope to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79722853.htm","Industrial engineer","Current employee, more than 5 years","Thāne","There are a lot of projects you can work on. This also includes collaborating with every other department.","There are always some unsupportive people but that is more of an individualistic problem than organizational one.","Show more","",""
"5.0","5 Oct 2023","nice pacakege, work time flaxibaitity","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80682299.htm","Quality inspector","Current employee, more than 3 years","Gurgaon, Haryana","","","","good pakage, team work, enjoy your work","incriment fixed 6 to 8 %"
"4.0","11 Oct 2023","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80873012.htm","Software developer engineer","Current employee, more than 1 year","Chennai","","","","Work Life Balance, Team setup","Compensation, No door to door transportation"
"5.0","31 Aug 2023","Great workplace to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79672932.htm","Industrial trainee","Current intern, less than 1 year","Navi Mumbai","Internship experience depends on the mentor that you got. It is not in your hand to choose the department but good mentor can teach you alot.","Internship experience depends on the mentor that you got.","Show more","",""
"4.0","7 Oct 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80740064.htm","Systems engineer","Former employee, more than 5 years","Gurgaon, Haryana","","","","Good environment and work-life balance","Less salary and management is not that much good"
"4.0","29 Aug 2023","Nice company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79595079.htm","Executive engineer","Former employee, more than 3 years","Gurgaon, Haryana","Good work life balance Nice canteen service Nice bus service People often work here till retirement.","Usually compensation is a bit less than market","Show more","",""
"4.0","3 Oct 2023","Work-life balance is good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80611024.htm","Software developer engineer","Current contractor, more than 1 year","Bengaluru","Everything is good, work-life balance","No as such for now","Show more","",""
"4.0","6 Oct 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80712750.htm","Software engineer/developer","Current employee, more than 1 year","Noida","","","","great work life balance good work culture","Nothing other than salary. No bonuses or stock"
"4.0","12 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80879259.htm","Quality assurance","Current intern","Bengaluru","","","","Good environment, nice work ethics","Nothing that I have faced yet"
"5.0","5 Sept 2023","Good company to work with good work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79780271.htm","Software architect","Current employee, more than 10 years","Bengaluru","Good Work life balance Health insurance Company bus and free food facility Three days work from home option in a week","Average yearly hikes are nominal","Show more","",""
"4.0","19 Aug 2023","I am comfortable and hard worker","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79299987.htm","Anonymous employee","Current employee, more than 5 years","New Delhi","This is a multinational company I want joine this company and and give our effort to company growth","I am capable facining all new challenge and I am comfortable to work here","Show more","",""
"5.0","28 Sept 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80487306.htm","Sr. software engineer","Current employee","Bengaluru","","","","Great work life balance Superb technology landscape","Slow pace of decision making too slow to move"
"5.0","4 Oct 2023","Wonderful company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80643412.htm","Senior software engineer in test","Current employee, more than 5 years","Bangalore Rural","","","","Good Work life balance Free Food","Salary is average to standard"
"5.0","4 Oct 2023","Requirements Management","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80671177.htm","Requirements engineer","Former employee, more than 1 year","Bengaluru","","","","Work-life balance, salaries and great team.","I have found no cons so far"
"5.0","5 Oct 2023","Job review","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80705304.htm","Graduate engineer trainee","Current employee","Bengaluru","","","","Good to work .culture is good","No nothing disadvantages .depends on manager"
"5.0","31 Aug 2023","Lead engineer in Bengaluru","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79657279.htm","Lead engineer","Former employee, more than 5 years","Bengaluru","","","","Work Culture is great and excellent work life balance. Never have to worry about job security","Pay is not par with market and may need to work on same project for years"
"5.0","21 Sept 2023","Great company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80277569.htm","Management trainee","Former intern","Navi Mumbai","","","","1. Work Life Balance 2. Continuous learning","1. Slow growth 2. On 3rd party pay roll initially"
"4.0","3 Oct 2023","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80625288.htm","Software engineer","Current employee","Noida","","","","Great work life balance. Supportive culture","No cons as such. Great organisation"
"4.0","20 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80268322.htm","Quality engineer","Current employee, more than 1 year","Bengaluru","","","","Good and excellent.. Career growth is good. Friendly atmosphere","Nothing is there .. All are good.. I don't find any cons"
"4.0","29 Sept 2023","Best company to settle down","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80528509.htm","Software developer","Current employee, more than 1 year","Aurangābād, Maharashtra","","","","Best company to settle down","Manufacturing environment, not like a city"
"4.0","2 Oct 2023","Great work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80589642.htm","Sr. software engineer","Current employee, more than 3 years","Bengaluru","","","","Good company to work with","Salary hike is not very good"
"3.0","2 Oct 2023","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80595401.htm","Software engineer","Current employee, more than 3 years","Pune","","","","Work culture is good Technology are good","Salary is less for employee"
"4.0","19 Sept 2023","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80196236.htm","Technical writer","Current employee, more than 3 years","Bengaluru","","","","Permanent job Good hike Good perks Work-life balance","Salary offered is low Very little scope for personal development"
"5.0","25 Sept 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80406670.htm","Software development engineer in test (sdet)","Current employee, less than 1 year","Pune","","","","in SIEMENS you will learn lot of things","it will not focused on software technology"
"5.0","26 Sept 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80441899.htm","Senior software engineer","Current employee","Bengaluru","","","","good to work here it is best","hard to get work on new technology stack"
"4.0","2 Oct 2023","Siemens","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80599975.htm","Systems engineer","Current employee, more than 8 years","Gurgaon, Haryana","Good culture of the company","Salary scale is low with market","Show more","",""
"5.0","18 Sept 2023","Great work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80182147.htm","Senior software engineer","Current employee, more than 5 years","Bengaluru","","","","Work life balance, good salary, supportive leads and managers, respect for innovative ideas","No cons as of now"
"3.0","28 Sept 2023","Awesome to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80511143.htm","Business architect","Current employee, more than 8 years","Bengaluru","","","","Good place to work and supportive environment","Expect less compensations from the organization"
"4.0","6 Sept 2023","Good Company with great work culture and work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79835940.htm","Software developer","Current employee","Bengaluru","","","","Hikes will be less compared to other product based companies","Good Support by management , good work life balance"
"5.0","7 Aug 2023","Awesome company to work with and develop your skills as well","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW78944697.htm","Senior software engineer","Current employee, more than 5 years","Bengaluru","Career Enhabcement Transport and Food Free Health Insurance Great work life Balance Job Security","Legacy project is there. So there might be a less chance to work on imerging techs","Show more","",""
"5.0","29 Sept 2023","Commissioning","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80519080.htm","Commissioning engineer","Former employee","Chennai","","","","Good atmosphere and good to learn","No downside as per my view"
"4.0","2 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80581104.htm","Electrical interactive generative analyst","Current employee","Hyderābād","","","","Good work life balance and pay","No cons all are good"
"5.0","19 Sept 2023","Excellent working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80206031.htm","Sr.design engineer","Current employee, more than 3 years","Gurgaon, Haryana","Excellent working environment and team cooperation","Everything is best. Work life balance","Show more","",""
"5.0","25 Sept 2023","Plc scada engineer salaries","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80388864.htm","Senior engineer","Former employee, less than 1 year","Bengaluru","","","","Work life balance and good food","Sluggish growth and repeatable work"
"5.0","28 Aug 2023","Overall a best one","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79570211.htm","Process associate","Current employee, more than 1 year","Bengaluru","Good company to work Lot of learning sources available","CONPARITIVELY LESS salary given for the work pressure Night shift allowance is less No payment for over time workload","Show more","",""
"4.0","29 Sept 2023","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80537315.htm","It solution expert","Former employee, more than 1 year","Chennai","","","","Good work culture and qork.life balance","Location constraints and less travel"
"4.0","22 Sept 2023","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80315917.htm","Lead research engineer","Former employee, more than 3 years","Bengaluru","","","","Good place to work on technology projects","More dynamics, change in projects regularly"
"5.0","22 Sept 2023","Happy work life","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80334192.htm","Automation engineer","Current employee, more than 3 years","New Delhi","","","","The best, Work from any where, flexible timings","not much to think of"
"3.0","7 Sept 2023","micro politics","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79871058.htm","Automation specialist","Current employee, more than 1 year","Gurgaon, Haryana","good increments only once a year","technologies that are used are obsolete. learning is very less.","Show more","",""
"3.0","26 Sept 2023","Accounting and Controlling","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80427307.htm","Financial controller","Former employee, more than 1 year","Worli","","","","Employee friendly and good company to work","Too hierarchical and process oriented"
"3.0","24 Sept 2023","Nice place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80362750.htm","Software developer","Former employee, more than 3 years","Bengaluru","","","","Flexibility , Security, support, benefits, bonus","Rigidity in switching technology by management"
"4.0","28 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80494446.htm","Software tester","Current employee","Bengaluru","","","","Good place to work here","None as of now this year"
"3.0","20 Sept 2023","Work life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80270671.htm","Software developer","Current employee, more than 3 years","Bengaluru","","","","Good food facility Diversity Good Team collaboration","Less work from home Good team support"
"4.0","27 Sept 2023","Excellant","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW80450214.htm","Architect","Current employee, more than 8 years","Bengaluru","","","","Very good WLB. Good learning opportunities.","Less compensation and Legacy products."
"5.0","11 Sept 2023","Project","https://www.glassdoor.co.in/Reviews/Employee-Review-Siemens-RVW79937443.htm","Project manager","Current employee, more than 3 years","Bengaluru","","","","Work life balance Support provided Flexible work timings Lots to learn","every is fair and good. Compensation needs to improve"
