"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","6 Mar 2022","ff","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW60699557.htm","Lead engineer","Former employee","","","","Your hiring manager may ask this question to understand what makes you excited to go to work and remain engaged in your role. This question can help provide them with insight into your core values and allow them to recognise if your values align with their company's mission. Share specific examples of how your motivations helped you succ","am motivated by the desire to help guide all of my team members to success. For example, I remember when I was helping one of my team members complete a new task. I provided them with examples of similar tasks I completed in the past and some helpful tips. They ended up receiving praise for this task and it fulfilled me knowing I helped them accomplish success.""

7. Why are you seeking employment in our company?
Hiring managers want to know how your interests connect with the job, what your level of commitment is and how you plan to contribute to their company's success. While answering this question, focus on how your goals align with the company's values and missions and give an example of a current challenge or project that you can contribute to when working in the role.

Example: “Ever since I started working as a","Show more"
"4.0","24 Mar 2023","Good company for job security","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74857828.htm","Team lead","Current employee, more than 8 years","","1) Job Security 2) Work Life Balance 3) Employee are coperative","1) Office environment is not good 2) Micro Management","","",""
"4.0","5 Apr 2023","Company Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW75210945.htm","Operations","Current employee","Mumbai","Good culture Work Life Balance Employee Benfits","Less growth Less Salary more benefits","","",""
"3.0","10 Mar 2023","Stable job","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74379430.htm","Lead engineer","Former employee, more than 8 years","Mumbai","","","Stable job Good environment Supportive staff","Less growth as promotion policy and career policy are not implemented properly. Transparency in promotion not there Paying below average CTC","Show more"
"4.0","7 Apr 2023","na","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW75278111.htm","Business development","Current employee, more than 3 years","Mumbai","Most respected, ethical and trusted brand","bureaucracy, politics, low salary, less growth","","",""
"1.0","4 Jun 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW77051546.htm","Engineeer","Current employee","","A Good work life balance","Growth is not too much","","",""
"3.0","24 Mar 2023","Go ahead with TATA Power","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74834106.htm","Team lead","Current employee, more than 1 year","Baleshwar","Great job culture and organiztion policy.","Diversity in job role is lacking.","","",""
"5.0","18 Mar 2023","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74639796.htm","Senior ios developer","Current employee, less than 1 year","Bhubaneshwar","Provides good work experience in office","Not much to say about its cons","","",""
"4.0","23 Mar 2023","Tata Power Mumbai","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74800161.htm","Lead engineer","Current employee, more than 3 years","Mumbai","Job security CLA Medical Canteen Work Life Balance","Slow Career growth Less salary","","",""
"5.0","21 Mar 2023","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74716107.htm","Executive trainee","Former employee","Mumbai","Multiple benefits and long term stability","Salaries vary and take time to increase","","",""
"4.0","19 Mar 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74662943.htm","Graduate engineering trainee get","Former employee, less than 1 year","Mumbai","Good work culture. Good managers company provides accommodation","Low salary . growth is slow","","",""
"1.0","23 May 2023","Office politcs","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW76695614.htm","Lead associate","Current employee, more than 3 years","Mumbai","Job stabablity & housing policy","Ethical policy is not good","","",""
"3.0","16 Mar 2023","Decent","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74577867.htm","Anonymous employee","Current employee, less than 1 year","Mumbai","Job Security, Work Life balance","Poor Learning opportunities, Exit opportunities are less","","",""
"5.0","23 Feb 2023","Good Work life.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW73906865.htm","Lead engineer","Current employee, more than 3 years","Mumbai","Tata Power has a good and balanced work life.","No cons as of now.","","",""
"4.0","25 Feb 2023","Good working environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW73969668.htm","Operation engineer","Current employee, more than 3 years","","Good collegues are there in tata","Bad working hours around the clock","","",""
"4.0","23 Feb 2023","How's work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW73901032.htm","Lead engineer","Former employee","Mumbai","Good perks and work-life balance","Delay in promotions and growth","","",""
"3.0","21 Feb 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW73825203.htm","Lead associate","Current employee, more than 1 year","Jamshedpur","Performance pay is great in the company","There is lot of politics","","",""
"2.0","20 Jun 2022","Join for mediocre career, don't join if ambitious","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65779172.htm","Lead engineer","Former employee, more than 1 year","Mumbai","","","TATA values on paper
Stable pay
Secure job
Accommodation
Most colleagues and managers are decent and helpful","No growth in skills.
Salary hardly increasing (Not company issue, industry problem)
Increasingly disoriented from original TATA values, becoming unfair more and more, not at all expected when joining.
Not updating to current times.
Not open, very scared culture. No one questions anything.
Union having a tight grip on management.
Loyalty not rewarded.
Performance not merited. Plenty of unfairness and politics in appraisals, ask any employee.","Show more"
"4.0","7 Feb 2023","Lead engineer transmission","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW73383742.htm","Senior executive","Current employee","Mumbai","Good work life balance . ..","No new learning No manpower","","",""
"4.0","22 Jan 2023","Commissioning","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW72864277.htm","Lead engineer","Former employee, more than 1 year","Mumbai","Culture is great and good senior manager.","Performance assessment is not good.","","",""
"5.0","17 Jan 2023","Head","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW72729413.htm","Head business development","Current employee, more than 10 years","New Delhi","Good company to work with.","Annual hike is less. Work culture is good.","","",""
"4.0","28 Dec 2022","Nice environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW72179825.htm","Site manager","Current employee, less than 1 year","Bengaluru","","","It is a worldwide prestigious company.","Too much work pressure to complete the assigned job.","Show more"
"3.0","21 Jan 2023","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW72843810.htm","Graduate engineering trainee get","Current employee, less than 1 year","Mumbai","Job Security , Perks and Bonus","Poor Growth, Learning, Work Life balance","","",""
"4.0","3 Dec 2022","Good for short stint","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71584369.htm","Cse","Current employee, more than 1 year","","","","On time salary Work environment Brand name on resume Good benefits","No growth at all Like a typical giv company, need to followup multiple times to het work done from different departments","Show more"
"1.0","12 Mar 2023","Bad for Growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74447792.htm","Anonymous employee","Former employee, more than 1 year","Mumbai","Good stability and job security","Poor salary and growth in most of the departments","","",""
"4.0","15 Dec 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71895161.htm","Manager","Former employee, more than 5 years","","1. Medical Insurance 2. Housing Policy 3. Job Rotation Policy","1. Low increments 2. Slow career growth 3. Unfair performance review","","",""
"5.0","19 Dec 2022","Chief manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71996439.htm","Anonymous employee","Former employee, more than 10 years","Trombay","Very good work environment at Tata Power.","I did not find any down side of working at Tata Power","","",""
"4.0","24 Dec 2022","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW72098847.htm","Assistant manager","Current employee, more than 5 years","","","","Good worklife balance, Medical Benefits, Leave Benefits","Politics, Less recognition,Poor compensation, Culture","Show more"
"1.0","31 Jan 2023","Please think twice before accepting the offer","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW73164948.htm","Anonymous employee","Current employee, less than 1 year","","","","Job security and that’s it","Office politics, poor performance review, less pay, false expectations, people pleasing culture, slow growth, etc…the list is too long","Show more"
"1.0","9 Mar 2023","Abusive culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW74357606.htm","Anonymous employee","Current employee","","CLA is a good benefit","No respect for women exists","","",""
"5.0","23 Dec 2022","Best company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW72083786.htm","Lead procurement manager","Current employee","","well manner ethical company for solar employee","want to change some old policies","","",""
"4.0","22 Dec 2022","Good Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW72081324.htm","Head instrumentation","Current employee","","Good culture, ethical company, Large giant co.","Hr system some what wreak.","","",""
"5.0","23 Nov 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71336604.htm","Lead engineer","Former employee, more than 1 year","Mumbai","","","Good opportunities to grow Work on projects from scratch and lead.","Fewer Experience people so no guidance","Show more"
"5.0","15 Dec 2022","Employee favoring company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71880919.htm","Senior manager","Current employee","Māīthan","excellent work culture, best place for the career","nothing to mention in this","","",""
"2.0","10 Nov 2022","Electrical","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70984080.htm","Graduate engineering trainee get","Current employee","Mumbai","","","job security Better than IT companies","Very slow growth opportunity. Huge gap in CTC and in-hand salary. All perks have to be paid for from salary.","Show more"
"3.0","5 Nov 2022","Good work culture but very slow growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70803535.htm","Anonymous employee","Current employee, more than 1 year","","Work culture is good and work life balance is okay","Salary and growth are not at par with industry standards","","",""
"4.0","15 Nov 2022","Nice group to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71117907.htm","Assistant manager","Current employee","","Work life balance. Good HR policies. Good work culture. Ethical company.","Slow growth, low annual increment","","",""
"4.0","24 Nov 2022","Market","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71374500.htm","Mdo","Current employee","","Work culture ethics friendly culture","Super amazing good work space","","",""
"3.0","10 Nov 2022","Work life","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70957153.htm","Anonymous employee","Former employee, more than 1 year","","Good hr and policies with proper hospitality","Remote locations are not good to work .","","",""
"4.0","11 Nov 2022","Tata power","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW71000414.htm","Lead","Current employee, more than 10 years","Mumbai","","","Job security due to tata values","Slow growth for ambitious individual","Show more"
"4.0","4 Nov 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70782072.htm","Associate engineer","Current employee, more than 1 year","Bengaluru","Work atmosphere is good. Working with supportive people.","There is no work life balance","","",""
"3.0","6 Oct 2022","REVIEW ON PROCUREMENT DEPT OF TATA POWER SOLAR","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW69847371.htm","Lead procurement manager","Current employee, more than 8 years","Bengaluru","","","GREAT EXPOSURE TO GLOBAL SOURCING, GROWING INDUSTRY, CHALLENGING WORK ENVIORNMENT","Multistage and slow approval process, some times slows down your procurement speed","Show more"
"4.0","10 Nov 2022","Tata Power","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70955867.htm","Lead procurement","Current employee","","Good Company with Huge profit","Nothing special for employee welfare.","","",""
"2.0","15 Oct 2022","Stable but slow","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70183176.htm","Engineer","Current employee, more than 5 years","","","","Stability in job is the only good thing Good policies","Slow growth Lot of processes","Show more"
"2.0","17 Aug 2022","Slow growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68005624.htm","Associate engineer","Former employee, more than 3 years","Mumbai","","","Job security Tata brand etc","HR no policies for Associate. Delay in confirming. Outdoor duties with no timelines. No value for deserving employee.","Show more"
"4.0","2 Nov 2022","Blah","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70733823.htm","Graduate engineer trainee","Former employee","","Job security and paid leaves","Less salary and too much hardwork","","",""
"1.0","21 Oct 2022","Dont go on name, always see your profile and pay you are getting","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70379112.htm","Executive trainee","Current employee","","","","Quality of work is given, work hours are good","less salary, pathetic management, absurd HR policies, boss culture, etc etc","Show more"
"5.0","15 Oct 2022","Job satisfaction","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW70182777.htm","Team lead","Current employee, less than 1 year","Mumbai","Good work environment, great experience","Nothing as of now,Na All good","","",""
"5.0","4 Oct 2022","Excellent Organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW69743583.htm","Human resources generalist","Current employee","","Good Employee Care, Great culture","Silo working, Inward Thinking, Less reward for innovation","","",""
"2.0","4 Oct 2022","No growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW69741848.htm","Lead engineer","Current employee, more than 1 year","Kutch","Some seniors are helpful .","There is no growth in the company","","",""
"3.0","23 Aug 2022","Good work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68223643.htm","Anonymous employee","Current employee, less than 1 year","Sambhal","","","All work is organised in a well manner and proper work timing","Head were not so friendly and helpful","Show more"
"3.0","29 Sept 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW69580556.htm","Graduate engineer trainee","Current employee, less than 1 year","Kalinganagar","Work Life Balance is Good","Growth is on the Slower side","","",""
"1.0","11 Sept 2022","Hell to be in","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68926527.htm","Lead engineer","Current employee, more than 1 year","","","","Job security
Maybe good people to be with(depends on your luck)
Nothing","No work life balance
Low salary with respect to the amount of work and type of risk involved
High responsibilities
Could post you anywhere across India
No growth opportunities","Show more"
"1.0","8 Oct 2022","HR policies are not at all employee centric","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW69920124.htm","Anonymous employee","Current employee","","","","Work life balance is slightly better","HR policies highly unfavorable for an employee 
My experience with colleagues was very bad. Boss culture was there among team members.","Show more"
"5.0","13 Sept 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW69029479.htm","Anonymous employee","Former employee, more than 8 years","","Best work place good culture freedom","Performance apperisal cycle & internal politics","","",""
"3.0","14 Sept 2022","Marketing executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW69035992.htm","Executive marketing","Current employee","","Lot of exposure is there","Pay is less compared to other companys","","",""
"3.0","25 Aug 2022","Tata Power Solar","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68327392.htm","Lead planning engineer","Current employee, more than 1 year","Bangalore Rural","","","Good work life balance
Supporting seniors","Slow growth rate.
Minimal salary hike","Show more"
"4.0","23 Jun 2022","Leader in power business","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65926499.htm","Senior electrical engineer","Current employee","","","","Reputed Indian company know for
Service
Ethics,
Safety 
Care 
Values","Salary
Middle management satisfaction
Process in some areas,
Hr services.","Show more"
"4.0","23 Aug 2022","BD","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68227809.htm","Asso lead bd","Current employee, more than 1 year","Mumbai","Decent work life balance for a growing company","Slow Growth. . . .. . .","","",""
"4.0","20 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68135569.htm","Graduate engineer trainee","Former employee, more than 1 year","","Good culture and very ethical company.","Growth is slower than other sectors","","",""
"4.0","8 Aug 2022","Very good company to learn and grow","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67656749.htm","Production engineer","Former employee, more than 3 years","Bengaluru","Automated production line , CNC machine ,","good place to work not to grow","","",""
"2.0","18 Feb 2022","Profitable organization but upward career mobility is extremely slow","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW59928123.htm","Manager","Former employee, more than 3 years","Bengaluru","","","Work-life balance is good. Has rich history of manufacturing. Several firsts in the Indian solar industry. Top brass is good.","Mid-level and junior level folks have very few opportunities to grow. Salaries are low despite profits. Too much focus on EPC and very little on product development and customer success. Very few takers of new ideas.","Show more"
"4.0","24 Aug 2022","Channel Sales Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68276801.htm","Channel sales executive","Current employee","","Long work line for projects.","Slow growth in working terms.","","",""
"4.0","19 Jul 2022","Great to join at later stage of career.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66882199.htm","Lead engineer operations","Current employee","","","","1.Good Work Culture
2. Friendly Colleagues
3.Great Perks","1. Needs to put more effort into digitising
2. Compensation low for current market
3. Low Increments","Show more"
"2.0","3 Jul 2022","Low salary growth rate","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66239173.htm","Lead engineer","Former employee, more than 5 years","Haldia, West Bengal","","","The job is secured and safe like a government job.","The rate of salary growth rate is between 3 to 9% per annum.
The promotion take place in 5 to 8 years.
The work is boring.","Show more"
"1.0","6 Jul 2022","No care of Employee","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66356255.htm","Lead engineer","Former employee, more than 5 years","","","","Nothing, as they are claiming we are employee friendly, growth etc etc..even it is worse for long serving employees .","No growth, HR don't care about anything, very very rigid, huge level of politics, salary is lowest as per market standards.","Show more"
"4.0","22 Aug 2022","Overall Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW68196470.htm","Team lead","Current employee","","Work Life Balance, Good People","Slow Growth, Poor Increments, No Challenges","","",""
"4.0","3 Aug 2022","Good Place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67519132.htm","Anonymous employee","Current employee","Mumbai","Good Place to learn and the people are very good","Not found any cons till now","","",""
"4.0","8 Aug 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67654402.htm","Management trainee","Current employee, more than 1 year","Mumbai","","","All good, Accommodation is provided by company for 1st year","No work from Home policies","Show more"
"5.0","4 Aug 2022","very good environemnt","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67521801.htm","Senior officer grade a","Former employee, more than 1 year","Mumbai","","","positive work environment
timely salary
good culture
friendly 
colleagues","too many working hours
less salary","Show more"
"5.0","11 Aug 2022","Career","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67802774.htm","Assistant manager","Current employee","","Good environment for working in this","Salary structure is poor compared to others","","",""
"4.0","18 Jul 2022","Okay","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66851336.htm","Anonymous employee","Former employee, more than 3 years","","Very good company to start with your career as a Electrical engineer","Salary band is on the lower side and slow growth","","",""
"4.0","1 Jul 2022","It's gud company with a brand of Tata, okayish salary but much to learn!","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66207785.htm","Manager","Current employee, more than 1 year","Mumbai","Perfect Work Life Balance and new learnings !","Slow growth, politics play, site visit traveling includes","","",""
"5.0","28 Jul 2022","Group Head","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67262605.htm","Group head","Current employee, more than 10 years","Mumbai","Best work environment for employee","Compensation is on the lower side compared to other organization","","",""
"4.0","24 Jun 2022","im working here as billing excutive its mainly relate to SAP.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65929641.htm","Billing executive","Current employee, more than 1 year","Bengaluru","I have gained very much experience in SAP and communication skill as well.","work life mgt is not good at level.","","",""
"3.0","3 Jul 2022","Nice little stint","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66235319.htm","Trainee engineer","Former employee","","","","All Tata facilities 
Kept us with great care amid covid","Little bit of Slow growth since it is regulated business, we need to understand that","Show more"
"3.0","15 Jul 2022","Good company to join at a later stage of career","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66748586.htm","Lead engineer","Current employee","Mumbai","","","Good work culture
Friendly colleagues present
Diversity and activities","Growth is slow
Promotions take time","Show more"
"5.0","1 Aug 2022","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67413015.htm","Anonymous employee","Current employee, more than 3 years","Mumbai","Good place to work at","Nothing to say anything about","","",""
"5.0","21 Jul 2022","Great & excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66993134.htm","Team lead","Current employee, more than 1 year","Bhubaneshwar","","","Awsome and great place to work","Nothing cons, everything is the best","Show more"
"4.0","12 Jun 2022","Power Revolution","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65445715.htm","Lead associate finance","Current employee","","","","Company is getting exponential growth in clean energy & EV.","Company major business in based on traditional forms of energy generation which has a bleak future in coming 15-20 years","Show more"
"2.0","2 Aug 2022","It's subjective","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67445220.htm","Anonymous employee","Former employee, more than 1 year","","Work life balance is maintained","Not relatively employee friendly co","","",""
"2.0","17 May 2022","Employee Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64263574.htm","Executive trainee","Current employee, less than 1 year","Mumbai","","","Work exposure the company provides is good. Job rotation policy is beneficial for getting experience in different segments.","Company policies are not very employee friendly. Compensation structure is not as per market standard. Growth is very slow","Show more"
"5.0","23 Jul 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW67057259.htm","Payroll administrator","Current employee, more than 8 years","","Very Good company in india","Nothing bad all are good","","",""
"3.0","18 Jul 2022","Electrical Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66855287.htm","Anonymous employee","Current employee, more than 3 years","New Delhi","As a fresher best opportunity to growth","Career growth,bad carreer promotion strategy","","",""
"4.0","10 Jul 2022","Ev charging","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66526248.htm","Business development executive","Current employee","Bengaluru","Best to settle down more like govt company","Lack of growth poor salary","","",""
"5.0","2 Jul 2022","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66210511.htm","Anonymous employee","Former employee, more than 1 year","","work culture,mediocre people to work with","slow salary hike mediocre people to work with","","",""
"4.0","27 Jun 2022","Good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW66004918.htm","Program manager","Current employee","","","","People listen to your woes and help each other.
House allowance.","Pay is less compared to others.","Show more"
"4.0","6 Jun 2022","Finance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65138044.htm","Assistant manager","Current employee, more than 3 years","","One of the most renowned conglomerate of India. Prestigious organization to work for.","Conservational processes and somewhat lack of agility to match contemporary practices in industry","","",""
"4.0","11 Jun 2022","Working as android developer since April 2021","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65397934.htm","Anonymous employee","Current employee","","","","Good Work Culture
Good Team Coordination
Benifits","No cons as of now since i was working","Show more"
"5.0","1 Jun 2022","Great place to learn and grow!","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64975594.htm","Anonymous employee","Current employee, more than 1 year","Mumbai","Good work life balance. Great learning opportunities. Supportive senior management.","None. It is a great place to learn.","","",""
"4.0","21 Jun 2022","customer service","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65799968.htm","Tl customer service","Current employee, more than 1 year","Cuttack","","","good work culture
timely salary
tata brand","less growth
less opportunity to interact with corporate teams","Show more"
"3.0","20 May 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64468422.htm","Lead engineer","Current employee, more than 8 years","Mumbai","","","Great opportunities in field of power sector","Mid management are reluctant to move to new positions leading t crowding in department restricting upward movement for the juniors","Show more"
"3.0","22 May 2022","Good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64495329.htm","Graduate engineering trainee get","Current employee, more than 1 year","Mumbai","","","Travelling allowance, medical allowance and good salary.","Very long time working and no weekly off at project site.","Show more"
"3.0","14 Jun 2022","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65531569.htm","Assistant manager","Current employee, more than 8 years","Mumbai","Not Applicable any feedback here","Need to improve a lot on the development","","",""
"4.0","31 May 2022","Good work-life balance, slow career growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64894056.htm","Lead associate","Current employee, more than 3 years","","","","Work-life balance
Friendly people
Fixed timings
Weekends off","Slow career growth
Bureaucratic processes
Pay slightly below industry benchmark","Show more"
"5.0","30 Mar 2022","Grateful platform for beginner's as well as trainees too","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW62049329.htm","Sales project coordinator","Current employee, more than 1 year","Mumbai","","","Company takes care of employees very well . 
All necessary facilities have provided .
Company uses latest technologies which I have learnt here.","Positive employee needs to explore the technology","Show more"
"4.0","7 Jun 2022","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65189819.htm","Lead engineer - data analyst","Current employee, more than 1 year","","Facilities provided by company are too good.","Not a core IT comoany.","","",""
"4.0","7 Jun 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65239279.htm","Lead engineer","Current employee, more than 1 year","","","","A lot to learn 
Good hike","Internal projects are there … ..","Show more"
"4.0","8 Jun 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65298295.htm","Anonymous employee","Current employee, more than 3 years","Bhubaneshwar","","","good company to work on","I dont think anything to tell","Show more"
"2.0","13 Jun 2022","Tata power","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65470016.htm","Lead associate","Current employee, more than 1 year","Mumbai","Nothing is good about company","Everything is a con here","","",""
"4.0","6 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW65160443.htm","Officer","Current employee, more than 3 years","","Good to work with Tata group","Salaries should be paid more","","",""
"3.0","16 Feb 2022","Lead Associate in Tata Power","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW59819581.htm","Lead associate","Former employee, more than 1 year","","","","Company paid accomodation (not completely but still good)
Friendly seniors
Tata brand","Very slow growth- no direction on the growth aspects
HR doesn't have a say in many things","Show more"
"5.0","27 May 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64761678.htm","Anonymous employee","Current employee","","A Great environment to work","Not found anything as of now","","",""
"5.0","25 May 2022","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64664747.htm","Anonymous employee","Former employee","","Good place for work nice","No cons, canteen not available","","",""
"5.0","5 May 2022","Excellent work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW63721137.htm","Assistant manager","Current employee, more than 8 years","","Excellent work culture and opportunities for performer","Nothing. It is one of the best companies to work","","",""
"2.0","25 May 2022","Decent Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64659221.htm","Marketing executive","Current employee, less than 1 year","Mumbai","","","Nice environment to work on","Less salary as per capability","Show more"
"4.0","21 May 2022","Work Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Power-RVW64470806.htm","Anonymous employee","Current employee, more than 5 years","","Good employer with good policies.","Carer progression needs to be accelerated","","",""
