"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","19 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW81082038.htm","Senior engineer","Current employee, more than 3 years","Pune","","","","Good company for work and growth.","Alternate Saturday policy is not good."
"4.0","18 Oct 2023","Recommened","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW81056690.htm","Marketing","Former contractor","","","","","Good work life balance plus brand value","Weekly targets are tough to achieve"
"4.0","3 Oct 2023","Work experience at Tata Motots","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80637339.htm","Cost accountant intern","Former contractor, less than 1 year","Fort, Maharashtra","","","","Great work culture. Group discussion really helped to improve ones knowledge","Some people are not following the culture."
"5.0","17 Oct 2023","na","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW81017119.htm","Graduate engineering trainee get","Former temporary employee","Pune","","","","good company for automobile engineers","work life balance is not good"
"4.0","28 Sept 2023","TATA motors","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80496338.htm","Senior manager","Current employee, more than 5 years","Pune","","","","Automotive industry - part of a Tata company that builds for the nation","The growth rate is not as per the IT sector"
"5.0","21 Sept 2023","Good Work Life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80292403.htm","Sr manager, marketing","Current employee, more than 8 years","Pune","","","","Good Work Life Balance, Good HR Policies, Good Medical Policy, Good Travel Policy Limits","Low Career Growth, Very bad compensation levels compared to Market"
"4.0","4 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80665566.htm","Sales associate","Current employee, more than 1 year","Hisār","Flexible hours Good environment Location is good","Very less salary give to me","Show more","",""
"5.0","7 Oct 2023","Large scale plant with robust production","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80748384.htm","Intern","Former intern","","","","","Helpful seniors Modern techniques Large plant","Gate pass system. No other."
"4.0","16 Oct 2023","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80973769.htm","Anonymous employee","Current employee","","","","","Employee benefits are good here","Not much cons are present"
"5.0","29 Sept 2023","Good morning","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80516203.htm","Welding","Current employee","","","","","So what are you doing today and tomorrow","How was your day going so well and have a great weekend"
"5.0","10 Oct 2023","giood","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80811303.htm","Business analyst","Former intern, less than 1 year","New Delhi","very friendly and behaviour good","never emathy towrads satisfaction good culture","Show more","",""
"3.0","13 Sept 2023","Got to work on interesting projects in the EV segment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80016498.htm","Senior manager","Former employee, more than 1 year","Pune","","","","Got to work on interesting an high stakes project as a part of the EV Team.","Company culture can be vastly improved."
"4.0","6 Oct 2023","Good company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80737401.htm","Territory sales manager (tsm)","Current employee","Mumbai","","","","Culture People Location Perks Support","Working hours are long at times"
"5.0","12 Oct 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80902543.htm","Engineer","Former employee, more than 1 year","Pune","","","","Good culture and friendly environement","Nothing noticeable in 2 years"
"5.0","7 Oct 2023","Account manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80750472.htm","Account manager","Current employee, more than 3 years","Chennai","","","","Good pay, transportation,culture, learning, friendly","Less work life balance,poor management, pressure, toxic"
"3.0","3 Oct 2023","Senior manager purchase at Tata Motors","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80639521.htm","Senior manager purchase","Current employee, less than 1 year","Pune","","","","Job Security, Proud Indian company","Plant culture is purely a school culture"
"4.0","22 Sept 2023","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80310597.htm","Human resources","Current intern","Lucknow","the work culture is the best, u get the best learning as a intern.","I don't think there are any cons.","Show more","",""
"5.0","28 Sept 2023","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80487240.htm","Post graduate sales trainee","Former intern","","","","","very good learning, very good work culture, many high perks given","no cons, it was very rich experience"
"4.0","3 Oct 2023","Sr. Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80640805.htm","Senior manager","Former employee, more than 5 years","Mumbai","","","","Work life balance and good profile exposure","Salary, incentives, promotion opportunities quite a challenge"
"4.0","4 Oct 2023","Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80650335.htm","Foreman","Former employee, more than 1 year","Tatārpur, Rajasthan","Good company to work with","Work load a lot off","Show more","",""
"5.0","4 Sept 2023","Good Atmosphere","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79760431.htm","Anonymous intern","Former intern, less than 1 year","Mumbai","Very nice food, evening snacks facility Indoor Games for leisure Hybrid Option Nice Projects Travel reimbursement and hotel stay","Less pay as compared to the brand value","Show more","",""
"5.0","22 Aug 2023","Good company with lots of new Challenges and Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79389486.htm","Manager","Former employee, more than 8 years","Pune","Good working environment, Great work culture, Freedom for work and learn, Employees are taken care very well.","Salary structure are not as per standard","Show more","",""
"4.0","3 Oct 2023","Very knowledgeable","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80638477.htm","Anonymous intern","Current intern, less than 1 year","Pune","","","","Time-bound work , discipline,work load is minimum, provide stability","Location, salary, money, allowance,not flexible"
"4.0","3 Oct 2023","Work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80636064.htm","Senior design engineer","Current employee, more than 3 years","Pimpri, Maharashtra","","","","Nice place to work for long time","Lack of appreciation and motivation"
"4.0","14 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80058589.htm","Compliance officer","Current employee","Mumbai","","","","Very good work environment. High level of work life balance. Great senior management.","I’m working here for more than 7 years, Nothing that I found."
"5.0","29 Aug 2023","Work life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79578121.htm","Solution developer","Former employee, less than 1 year","Pune","Proper Work life Balance is there. On field work with client. exciting work for IT employee. Real time project with client","Sometimes you have to work in different shift like Day- Night","Show more","",""
"5.0","29 Sept 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80523847.htm","Summer intern","Former intern","","","","","good work culture, not much work pressure","long working hours, like any typical factory"
"4.0","6 Sept 2023","Advance quality","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79838531.htm","Senior manager","Current employee","Pune","Work life balance. Work culture Learning and development Growing Medical","Salary Timely promotion is not there.","Show more","",""
"4.0","26 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80414540.htm","Anonymous intern","Former intern","","","","","Very helpful seniors. Also provides work life balance.","Work is sometimes repetitive. Doesn't allow for creativity."
"5.0","18 Sept 2023","Good Learning and Worklife balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80171641.htm","Assitant manager","Former employee, more than 1 year","Mumbai","","","","Learning Curve Work Life balance Accessibility to high level management","None which i can state now"
"5.0","21 Sept 2023","Good working environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80306438.htm","Diploma engineer trainee","Former employee","Pantnagar","","","","Lot for learning of automobile sector","I will say it was far away from my hometown"
"3.0","18 Sept 2023","Not the best, not the worst","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80168725.htm","Anonymous intern","Former intern","","","","","Good name Good guidance on site","Self motivation needed Poor support from senior management for interns"
"5.0","27 Sept 2023","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80450663.htm","Senior manager","Former employee","Pune","","","","Great employee policies are offered there","None as such, great place to work"
"4.0","22 Sept 2023","Work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80325214.htm","Sr. manager it","Current employee, less than 1 year","Jamshedpur","","","","Tatas are known for employees benefit and work life balance","No as such cons observed"
"5.0","16 Sept 2023","HR intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80121092.htm","Intern","Former intern, less than 1 year","Lucknow","Discipline and The process of work","No cons from my side all good","Show more","",""
"5.0","19 Sept 2023","Excellent company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80209092.htm","Anonymous employee","Current employee, less than 1 year","Jamshedpur","","","","Job security, work life balance, excellent growth rate","Nothing found any problem in the company"
"5.0","26 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80412650.htm","Manager","Current employee","Pimpri, Maharashtra","","","","Good company for any working professional","Not any as of now"
"5.0","20 Sept 2023","Very good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80271251.htm","Graduate engineering trainee get","Current intern, less than 1 year","Jharkheda","Great opportunity to work good team","Good company good team work","Show more","",""
"4.0","26 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80417299.htm","Anonymous employee","Current employee","","","","","Ample learning opportunities in the department","Getting promotion is quite difficult"
"4.0","24 Sept 2023","Company overview","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80365003.htm","Manager","Former employee","Pune","","","","Nice company to wok with","No cons to record as such"
"4.0","16 Sept 2023","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80122993.htm","Graduate engineering trainee get","Current employee, less than 1 year","Kendujhar","Best for employees and employee oriented","There is little work load","Show more","",""
"4.0","25 Sept 2023","Sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80386297.htm","General manager","Current employee, more than 10 years","Gurgaon, Haryana","","","","Employee friendly place to work","Lot of bureaucracy at tata motors"
"5.0","13 Sept 2023","best company to start your career","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80037874.htm","Retail sales associate","Current employee, more than 8 years","Gurgaon, Haryana","","","","beautiful workspace, great management, life is sorted","none for now, will understand"
"5.0","19 Sept 2023","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80197653.htm","Intern","Current intern","Lucknow","","","","Great learnings for a fresher","no cons everything was good"
"5.0","14 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80083881.htm","Territory manager","Former employee, more than 5 years","Jaipur, Rajasthan","","","","Good experience there in terms of culture","Growth is slow and it takes a long time."
"5.0","19 Aug 2023","Great work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79290503.htm","Senior manager","Current employee, less than 1 year","Pune","Good for freshers as they provide long time training duration","Not good for lateral hires as they do nit get any sort of training","Show more","",""
"3.0","24 Sept 2023","Good Pay","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80356345.htm","Manager","Former employee, more than 1 year","Mumbai","","","","Good working conditions for employees","Bad Time Schedule for Employees"
"5.0","3 Jun 2023","Great company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW77040765.htm","Territory sales manager (tsm)","Former employee, more than 3 years","Bangalore Rural","Tata Motors badge gives you a sense of prestige and you'll always enjoy the Tata Group equity. Even though salary may seem at par or below than others, the stability and comfort you live with makes it worth it. Good place to be for long term.","Company view is often swayed by immediate superiors however, it's upto the individual to build the right relationship","Show more","",""
"3.0","19 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80208853.htm","Engineer","Current intern","Pune","","","","Good company and overall good experience","No fixed work you have to do anything"
"4.0","14 Sept 2023","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80070446.htm","Anonymous intern","Current intern, less than 1 year","Mumbai","Good environment and loved it very much","nothing at all its is very good","Show more","",""
"5.0","16 Sept 2023","Great place of work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80137446.htm","Senior manager","Former employee","Bengaluru","","","","Work autonomy and job security","Slow growth in the company"
"4.0","18 Sept 2023","Employee review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80165324.htm","Senior manager","Current employee, more than 1 year","","","","","Very good. Supportive seniors and manegement","The organisation structure is not good"
"2.0","30 Aug 2023","Manager operations","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79642936.htm","Anonymous employee","Current employee, more than 3 years","Pune","Brand name and medical benefits","No work life balance Favouritism The more you work the least you get appreciated Senior management is full of politics","Show more","",""
"5.0","3 Sept 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79728140.htm","Engineer","Former employee, more than 8 years","Gujrāt","the income and the service of the company","nothing cons company had ad","Show more","",""
"4.0","14 Sept 2023","Great place","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80066392.htm","Research associate intern","Former intern, less than 1 year","Mumbai","","","","Great place to know about SCM.","Hierarchical structure and things move slowly."
"4.0","17 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80152329.htm","Technician","Former contractor","Chennai","","","","Very good to work company","Environment can be better future"
"4.0","9 Sept 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79907856.htm","Product manager","Current employee","Pune","","","","more incentives and salary will increase every year","nothing, it is a very good company"
"4.0","15 Sept 2023","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80119056.htm","Avp-operations","Current employee, more than 5 years","Mumbai","","","","Good place to work and grow","None none none none none"
"2.0","13 Apr 2023","Tata Passenger Electric Cars - Sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW75449276.htm","Senior manager - sales","Former employee, more than 5 years","","1. Good learning opportunities 2. Good job security 3. Opportunity to work with the market leader 4. Opportunity to handle bigger responsibilities across markets 5. Opportunity to work on niche and emerging technology in automotive industry","1. Bad working culture and environment 2. No leave on weekends. You mostly work 12 hours a day for 7 days a week. 3. Poor sales incentives 4. Poor career growth and earning opportunities. 5. Highly stressful, poor job satisfaction and work-life balance","Show more","",""
"4.0","12 Sept 2023","great company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79985007.htm","Assistant manager","Former employee","","","","","good company and great work place","no complaints it is great"
"5.0","27 Aug 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79524811.htm","Territory sales manager (tsm)","Current employee, more than 1 year","Mumbai","","","","Good Culture , Areas for exposure, Good facilities","Work life balance not available , work on Saturdays even if holiday"
"4.0","13 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80015246.htm","Senior engineer","Current employee","Pune","","","","Good location Pune for Mechanical Engineer","Nothing to talk about specifically"
"3.0","29 Aug 2023","good work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79580589.htm","sevice advisers","Former employee, less than 1 year","Bengaluru","work culture is good and talented team","salary is very low and facilities are not good for workers","Show more","",""
"5.0","13 Aug 2023","Summer trainee experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79115478.htm","Summer trainee","Former intern, less than 1 year","Lucknow","Best work culture here everyone has supported and Coorporated during my time here as a summer trainee","Sometimes high work load due to increase in demand","Show more","",""
"5.0","2 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79705655.htm","Assistant manager","Former employee, more than 5 years","","","","","Good place to work as a fresher","Low chances of growth as you spend more time"
"5.0","7 Aug 2023","EV Powertrain Performance simulation","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78922023.htm","Senior manager","Current employee, less than 1 year","Pune","Healthy culture, Focused, Evolving rapidly, Calm environment to work","The work culture could be little process oriented rather than relation oriented","Show more","",""
"3.0","22 Jun 2023","salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW77619863.htm","Sr. manager, operations","Current employee, more than 10 years","Sānand","its reputed company and You get opportunity to prove your self in company,","your experience and your work is not consider after a few year in tata motors, your growth is total depended on relation with your boss","Show more","",""
"4.0","11 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79958394.htm","Chief executive officer (ceo)","Current employee","","","","","Good company for auto sector","Very slow decision making process"
"1.0","25 Oct 2023","Poor Work Culture , Nepotism","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW81258989.htm","Senior manager","Current employee, more than 8 years","Mumbai","","","","Timely Pay , Good policy","Poor Work Culture , Nepotism"
"4.0","1 Sept 2023","Good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79695985.htm","Internship","Former intern, less than 1 year","Pune","Good facilities for employees Transport service to job","Very less salary for graduate trainee","Show more","",""
"4.0","5 Jul 2023","Good company to work at as an experienced professional","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW77996814.htm","Graduate engineering trainee get","Former intern, less than 1 year","Pune","- Visionary plant - A lot to learn from every department - Experienced employees teach you a lot","- Boring environment - There will be a huge age gap in between the new joinees & the employees - Feels like a government office","Show more","",""
"5.0","27 Aug 2023","Perfect work enviornment for freshers","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79524335.htm","Instrumentation engineer","Former employee, less than 1 year","Jamshedpur","","","","lots to learn from the industry experts","i dont think there was any downside"
"5.0","24 Aug 2023","GET salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79442108.htm","Graduate engineering trainee get","Former employee, less than 1 year","Pune","Learning curve is good, more opportunities","Nothing bad, good company to work","Show more","",""
"3.0","31 Aug 2023","Good work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79665883.htm","Anonymous employee","Former employee, less than 1 year","Jamshedpur","","","","Good Supporting Staff Good Growth Excellent L&D","Too much load Lack of infra"
"3.0","8 Aug 2023","Overworked with partiality","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78954066.htm","Senior manager","Current employee, more than 1 year","Pimpri, Maharashtra","young team enthusiastic manpower free food good location brand value","partiality slow career growth no exposure no learning poor leadership","Show more","",""
"4.0","31 Aug 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79677488.htm","Field sales representative","Current contractor","Calcutta","","","","Work culture and work environment","Growth is stagnant in few cases"
"4.0","21 Aug 2023","Senior Finance Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79321863.htm","Senior finance manager","Current employee, less than 1 year","Pune","","","","Work quality is good. Can leave on time.","Salary is bit on a lower side"
"5.0","18 Aug 2023","Good Opportunity","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79259905.htm","Engineer","Former employee, less than 1 year","New Delhi","","","","It is good to work at Tata motors as an engineer","They don't hire easily usually"
"5.0","12 Aug 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79091688.htm","Customer relations","Current employee","","Platform to showcase my skills","Gets overwhelmed at work but prioritise what is more important task at work","Show more","",""
"4.0","8 Aug 2023","Work culture is not very hectic","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78978299.htm","Intern","Former intern, less than 1 year","Lucknow","","","","Learned a lot about working of a big automobile industry","Timings are problem, general shift starts from 8.30"
"4.0","22 Aug 2023","Good Learning Curve","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79364808.htm","Senior manager sales and marketing","Current employee","","","","","Abundant market Exposure and customer knowledge","Less flexibility to try something new"
"5.0","22 Aug 2023","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79393516.htm","Ml engineer","Former employee, more than 1 year","Pune","","","","Great overall balance between work and life","Not many cons, great experience"
"5.0","17 Aug 2023","Strong HR","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79226564.htm","Senior manager","Current employee, less than 1 year","Pune","","","","Good policy. Strong HR. Great working environment","Saturday working. Managers dont allow work from home"
"3.0","20 Aug 2023","Salary of product manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79308681.htm","Product manager","Current employee, more than 5 years","Pune","","","","A very good learning environment","A tight schedule and low work life balan"
"4.0","18 Aug 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79281405.htm","Mechanic","Current employee, more than 1 year","New Delhi","Good salary and medical facilities","Full. Time works and less over time pay","Show more","",""
"2.0","19 Aug 2023","Underpaid","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79286845.htm","Senior manager","Current employee, more than 5 years","Pune","Worklife balance is good and stress free","No pros,no market correction and policy for name sake","Show more","",""
"4.0","22 Aug 2023","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79360956.htm","Marketing","Former freelancer, less than 1 year","Noida","","","","Good environment at the company","nothing, i can think of"
"4.0","26 Aug 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79506164.htm","Senior manager","Current employee, more than 1 year","Mumbai","","","","Good policies, ethics and morals","Salary and work life balance"
"4.0","23 Apr 2023","Good Company learn and implement changes","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW75745660.htm","Senior manager","Current employee","","Open to inputs from Employees, Market leader in Commercial Vehicle space in India Innovative products and Customer Service solutions","Not making enough profits and not sharing it with Stake holders and neither rewarding Employees adequately Organisation Structure not progressive for mass employees No clear defined career progression for large number of Employees","Show more","",""
"2.0","15 Aug 2023","great organization with deteriorated culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79165783.htm","Dgm projects","Current employee, more than 10 years","Pune","","","","good work policies, many opportunities","worse work culture, worst people and direction less leadership"
"5.0","10 Aug 2023","Tata Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79036056.htm","Manager","Current employee, more than 3 years","Mumbai","Best place to be and start career","Nothing at all. No cons.","Show more","",""
"5.0","18 Aug 2023","Awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79268770.htm","Sales manager","Current employee","","","","","Good infrastructure for work & good salary structure.","No work not getting results."
"1.0","30 Sept 2023","MANAGABLE WORK STYLE","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW80555439.htm","Senior manager","Current employee, more than 8 years","Pune","","","","Flexible and good work life balance","Worst company culture i have ever seen... very lethargic management"
"4.0","15 Aug 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW79181310.htm","Senior manager","Current employee, more than 5 years","","","","","Good work culture and work life balance","No cons... Its depend on your boss"
"4.0","9 Jul 2023","Good Growth , No limits on opportunities if you want to grow","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78085069.htm","Senior manager","Former employee, more than 3 years","Pune","No limits on opportunities if you want to grow","Not Flexible hours and saturday working","Show more","",""
"4.0","17 Jul 2023","Significant changes in work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78317015.htm","Senior manager","Current employee, more than 5 years","Pune","Getting ahead of typical govt job mindset","Transition is slow as implementation of new policies is difficult.","Show more","",""
"5.0","26 Jul 2023","Overall Good Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78597040.htm","Senior testing engineer","Former contractor, more than 1 year","Pune","","","","Good Environment Work Life balance Supporting Managers & Colleagues","Slow financial growth Workers staff are tricky to handle"
"5.0","19 Jul 2023","A very good place to work auto enthusiasts","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78382381.htm","Professional ft","Former contractor, more than 1 year","Pune","","","","Good exposure to the latest market trends and technology","For contractual employees, the shift timings may differ"
"5.0","5 Aug 2023","All good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78883926.htm","Senior manager","Current employee, more than 1 year","Pune","Opportunity to learn new things","Very old infrastructure and low maintenance","Show more","",""
"3.0","24 Jul 2023","Its decent","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78524603.htm","Senior manager","Current employee, more than 8 years","Pune","","","","Good exposure as all things at one place","If your manager is not good, sometimes work culture is not good"
"5.0","7 Jul 2023","Good workplace culture and environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78051021.htm","Operations manager","Former employee, more than 1 year","Purbi Singhbhum","","","","safety co-workers strong management work ethic","I dont find much cons for Tata motors Ltd. But career opportunities may be opened up to lateral entries."
"5.0","15 Jul 2023","Nice organisation to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78280145.htm","Senior manager","Current employee, more than 3 years","Pune","","","","1. Stable organisation 2. Timely salary and increment 3. Work life balance is good","1. Office politics 2. Strict hierarchy"
"5.0","29 Jul 2023","Designer","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78674923.htm","Consultant - sr.manager","Former employee, more than 1 year","Pune","","","","Very good company and fives priority to work life balance","Interview process is very slow."
"3.0","9 Aug 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78983317.htm","Project manager","Current contractor","Mumbai","","","","Nice location and work cultutre","Poor salary to middle management"
"5.0","23 Jul 2023","Good work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78494258.htm","Senior manager","Current employee, more than 3 years","Pune","","","","time is pretty much salary is good leaves are sufficient","No work life balance rigid timings"
"4.0","5 Aug 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78886561.htm","Graduate engineering trainee get","Current employee","Pune","","","","No pros everything is good","Good work culture flexible work hours"
"3.0","31 Jul 2023","Life at Tata motors Jamshedpur","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78708841.htm","Supervisor","Current employee, less than 1 year","Jamshedpur","","","","Job security is very good","Low payment of salary and bonus"
"5.0","4 Jul 2023","Intern review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW77965591.htm","M.tech intern","Former intern, less than 1 year","Pune","Great platform to learn during internship and get chance to get full time after completion of internship with good package.","Stipend is little less during internship.","Show more","",""
"5.0","5 Jul 2023","All staff is helpful, motivational","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW77978999.htm","Senior team lead","Current employee","","","","","Company caring there employs. If any problem facing in work all team help to solve this problem.","Company support regarding there employ is good."
"5.0","2 Aug 2023","sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78803427.htm","Sales associate","Former employee","Bengaluru","","","","best in market as of now.","nothing bad i would say"
"5.0","28 Jul 2023","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Motors-RVW78651092.htm","Anonymous employee","Current employee, more than 8 years","Jamshedpur","","","","Good work culture balance llife good environment","Slow growth, limied scope to"
