"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","8 Feb 2024","Senior Manager, Operations","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW84188210.htm","Senior manager, operations","Current employee, more than 5 years","Jamshedpur","- Great Policies
- Job Security","- Work-life balance
- Dangerous","Show more","",""
"4.0","15 Dec 2023","Decent place for long term, but salary and pressure varies","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82632749.htm","Area manager","Current employee, more than 5 years","Jamshedpur","Clear delegation of job roles
Risk free - very less chances of being laid off","Location can be a challenge
Salary on the lower side for MBA graduates
Low scope of self improvement","Show more","",""
"5.0","20 Jan 2024","I mean it's great honestly","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83565905.htm","None listed","Current employee","","","","","Everythings great, 😸😸😸,they take care of us employees in many ways","None,nothing to complain about they even provide food"
"5.0","28 Jan 2024","Best Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83801719.htm","Sr. manager strategy","Current employee","","","","","- Good work life balance","- Growth is slightly slow than industry average"
"4.0","2 Feb 2024","Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83995004.htm","Manager","Current employee, less than 1 year","Jamshedpur","","","","Best Culture in the industry.","Proper salary negotiation skill will be required."
"4.0","21 Jan 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83585153.htm","Internship","Current employee, less than 1 year","Jamshedpur","","","","people are very helpful, the mentors guide very well","the internship is unpaid, Apart from this there is no cons"
"5.0","20 Jan 2024","I want a job in other country","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83550454.htm","Associate engineer","Current employee","","I want Mechanical Engineering jobs","Mechanical Engineering, Mechanical maintenance, Mechanical equipments","Show more","",""
"4.0","23 Jan 2024","People centric","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83638950.htm","Sales manager","Current employee, less than 1 year","Chennai","- employee friendly policies
- freedom of thoughts","- laid back systems
- slower promotion at senior level","Show more","",""
"5.0","28 Jan 2024","Best place to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83805127.htm","Junior engineer","Current employee, more than 8 years","Jamshedpur","Work culture
Facilities
Diversity
Adaptability","Salary may be less than competitors","Show more","",""
"5.0","24 Jan 2024","very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83675059.htm","Management trainee","Former employee, less than 1 year","Jamshedpur","","","","good package with nice ambience of working","work is very tough in mining division"
"5.0","24 Jan 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83675908.htm","Senior manager","Former employee","Jamshedpur","Good Stability, Good Growth, Good flexibility,Good contracting skills,","Remote location, less international exposure,","Show more","",""
"5.0","8 Dec 2023","Excellent Work Culture with one of the best employee-friendly environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82447330.htm","Senior channel manager","Current employee","","1. Lot of employee friendly policies with flexibility in role-change
2. Company invests in your development
3. Holiday perks
4. An awesome work culture","Work life balance is typical to any other marketing & sales professional","Show more","",""
"4.0","27 Jan 2024","sometime hectic","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83784613.htm","Management trainee","Current employee, less than 1 year","Mumbai","we have a job security","not much growth in the sector","Show more","",""
"5.0","28 Aug 2023","Progresive Group In Multi vetrical Steel Business","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79536194.htm","Regional sales manager","Current employee","","Employee Freindly Upcoming Company Lead by young diretors with new growth dynamics Timely paymaster to employees Proper Training & Developments Nice place for Professional Mid Level to Venture here","Operates on the equal policy of Tata Steel Ltd Need to open up more as by Market trends More Feedback Meachnism to be developed More Innovations and Robust R&D to be developed","Show more","",""
"3.0","30 Jan 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83877247.htm","Manager","Former employee, more than 1 year","Jamshedpur","Great exposure
Good pay
Decent culture","Bad locations
Backward outlook
High bureaucracy","Show more","",""
"1.0","23 Feb 2024","No growth for laterals who joined at il6","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW84672046.htm","Assistant manager","Current employee, less than 1 year","","","","","No pros as il6 will make depressed","They will discriminate you if il6"
"5.0","21 Jan 2024","good employer","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83573285.htm","Principal engineer","Current employee, more than 8 years","Jamshedpur","","","","good pay, work life balance","lesser holidays, less remote work"
"4.0","21 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82789589.htm","It, manager","Current employee","","lot of Benefits, huge company and community.","Being a manufacturing comapany ,slow growth in terms of salary only for IT compared to other software industries.  Load per person is more in IT.","Show more","",""
"5.0","18 Jan 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83515587.htm","Mechanical technician","Current employee, more than 1 year","Keonjhargarh","","","","Overall Everything is good Ethical","Package is the concern over here."
"5.0","24 Dec 2023","Employee centric organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82826909.htm","Senior manager","Current employee, more than 5 years","Bhubaneshwar","Pioneer in People policies. Even Government and public sector learns from the organisation.","No unique cons found in my experience","Show more","",""
"4.0","31 Dec 2023","Empowering Growth: My Journey as a Management Trainee at Tata Steel","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82939762.htm","Management trainee","Former employee, less than 1 year","Jamshedpur","","","","Better place to work with lots of perks","Usually locations are not upto the mark"
"5.0","1 Jan 2024","Electrical maintenance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82961760.htm","Electrical engineer ii","Current employee, more than 5 years","Jamshedpur","","","","Good working culture an ethical company","If you join here you will not want to change company so no cons"
"4.0","3 Jan 2024","Good organisation","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83004834.htm","Electrical and automation engineer","Current employee","","Work life balance
Learning opportunities 
Reputed brand
Job security
Ethical","Slow career growth
Remote location 
Low wages","Show more","",""
"5.0","10 Jan 2024","Good Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83226033.htm","Jr engineer","Former employee","Kalinganagar","not hectic, Facilities, bonus, salary","Food, HR, Management, Colleague, Environment","Show more","",""
"5.0","4 Jan 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83066807.htm","Maintenance engineer","Current employee, more than 8 years","Jājpur","","","","Great culture and recognition excellent facilities","Pay growth is less as per market rate"
"1.0","9 Feb 2024","Nothing good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW84229869.htm","Manager","Former employee, more than 1 year","Jamshedpur","Can't think of any, A Tata Group","Great inequality between men and women in same rank.","Show more","",""
"5.0","3 Jan 2024","Energy Management Centre","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83003512.htm","Sr. manager, operations","Current employee, more than 3 years","Jājpur","","","","Ownership assignments of are are good","Work time are harsh in ops"
"4.0","7 Oct 2023","work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80753700.htm","Manager it","Current employee","Jamshedpur","Company is good, has good benefits, decent salary , big company and community so has many activities , opportunities,","No specific job role. includes multiple works , more of managerial type .Believes in multitasking ,which makes the work hectic esp for IT.","Show more","",""
"5.0","5 Jan 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83096352.htm","Ast manager","Current employee","Pune","","","","Best food service and all","No nothing everything is good"
"5.0","4 Jan 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW83041293.htm","Anonymous employee","Current employee","Mumbai","","","","Salary good for employees there","No balance life for employees"
"4.0","1 Nov 2023","Good company to have a Career with","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81472555.htm","Senior manager - sales","Current employee, more than 8 years","Bhubaneshwar","-Good policies in manufacturing sector -Initial pay package is good to join just after campus placement","-Being such a large organization, one has to fight & struggle to grab opportunities -One has to move & relocate frequently in order to rise corporate ladder especially in Marketing & Sales","Show more","",""
"4.0","27 Dec 2023","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82874230.htm","Asst manager","Current employee","Jamshedpur","Low pay at entry level for tier-3 colleges","Good work culture
Geart learining experience","Show more","",""
"4.0","27 Dec 2023",".........................","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82863801.htm","Accounts manager","Current employee, more than 1 year","Calcutta","","","","great company. timming, bonus , facilities","slow increment , all good after that"
"5.0","21 Dec 2023","Chilling work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82775691.htm","Business analyst","Current employee, more than 1 year","Hyderābād","Good environment easy to work","Little bit of the work pressure","Show more","",""
"4.0","17 Dec 2023","Good Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82674252.htm","Associate engineer","Current employee, more than 1 year","Sahibābād","Satability, Security, Holidays, Bonus, Policy","Low Salary, Slow Growth, Less opportunities","Show more","",""
"3.0","21 Dec 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82776489.htm","Manager","Current employee","Jamshedpur","","","","Good job to work with","No work life balance and hectic work"
"4.0","15 Dec 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82625335.htm","Senior manager","Former employee, more than 3 years","New Delhi","WORK LIFE BALANCE. Great company to work with.","No cons. All good. Lovely","Show more","",""
"5.0","19 Dec 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82730810.htm","Mechanical supervisor","Former employee","Jamshedpur","","","","Good company to work for","No any cons to tell"
"5.0","9 Dec 2023","EXPERICENCE MANAGER","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82461346.htm","Manager","Current employee, more than 1 year","Jamshedpur","Emoplyee fraindly company , focus on worklife balalce","slow in making bussiness dicesion","Show more","",""
"3.0","21 Dec 2023","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82768824.htm","Area manager","Current employee, more than 3 years","Kalinganagar","","","","Brand Pedigree of Tata Group","Hierarchical structure and slow salary progress"
"4.0","13 Dec 2023","Great culture and values","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82563195.htm","Manager electrical maintenance","Former employee","Tarapur, Maharashtra","","","","Great culture, values and benefits offered","None that I can think of"
"4.0","6 Dec 2023","Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82393758.htm","Manager","Current employee","","","","","Good culture , Good support , good learning","work scheduled and location, work scheduled and location,"
"4.0","16 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82645228.htm","Maintenance engineer","Former employee","","","","","Good environment at site and job","Hierarchy is high and work too"
"4.0","10 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82472576.htm","Manager","Current employee","","Good Work-Life Balance.
Long term growth is good.","Not so challenging and routine work feel.","Show more","",""
"4.0","8 Dec 2023","Great Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82440819.htm","Head - digital marketing","Current employee, more than 3 years","Jamshedpur","Culture
Pay
Learning
The company looks after the employees","None as such, everything is good","Show more","",""
"5.0","27 Nov 2023","Great Place to learn but not earn","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82136803.htm","Manager","Current employee","Jamshedpur","","","","You will learn alot while working in the industry","Pay growth not very supportive"
"5.0","28 Nov 2023","Awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82144222.htm","Assistant manager","Former employee, more than 3 years","Jamshedpur","","","","Super work environment nothing u will miss .","Jamshedpur is a small city so u can save a lot ."
"4.0","16 Dec 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82651757.htm","Legal counsel","Current employee, less than 1 year","Calcutta","Good place
Transport
Salary
Work life balance","Less salary
Location
Work management","Show more","",""
"5.0","2 Dec 2023","Employee friendly","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82260997.htm","Logistics manager","Current employee, more than 3 years","Khopoli","","","","Very helpful employees and good ethical structure","Coordinating with many stakeholders while doing a project"
"5.0","27 Nov 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82114625.htm","Account manager","Current employee","Calcutta","Good work environment
Great people development opportunities","I have no issue with company except for my profile","Show more","",""
"5.0","1 Dec 2023","Working at Tata Steel","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82256196.htm","Project manager","Former employee, more than 1 year","Navi Mumbai","","","","Very Good culture, work life balance","Few women employees, stunted hierarchy growth"
"4.0","8 Dec 2023","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82439083.htm","Management technical trainee","Current employee","Jamshedpur","","","","Good pay for a fresher","Routine work on daily basis"
"4.0","28 Nov 2023","Tata steel manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82143225.htm","Manager","Former employee, more than 3 years","Jamshedpur","","","","Good place to work in","Slow growth and not much avenue to change domain"
"5.0","9 Nov 2023","Amazing company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81678569.htm","Manager-hr","Current employee","","Hybrid working environment Good pay structure","None , The company is a Great Place to Work","Show more","",""
"5.0","2 Nov 2023","Good Company with Many Perks","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81488693.htm","Management trainee (systems)","Current employee, less than 1 year","Jamshedpur","","","","You will enjoy a lot of perks here ata Tata Steel. They only take from Campuses","Na as of now as I joined as fresher."
"5.0","16 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81860582.htm","Sr manager, finance","Former employee, more than 3 years","Calcutta","","","","Culture, management, growth, integrity, learning","Working for long can lead to stagnancy if one doesn't opt for job rotation"
"5.0","28 Nov 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82140285.htm","Management trainee","Current employee, less than 1 year","Jamshedpur","","","","good at safety and measures","there are no cons here"
"5.0","3 Nov 2023","Best job security","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81532937.htm","Assistant manager","Former employee, more than 3 years","Calcutta","","","","Best job security, competitive pay, TATA employee benefits like discount in sister companies","6 days working, limited leaves, locations are remote sometimes"
"3.0","21 Nov 2023","Good Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81986625.htm","Sr manager, maintenance","Former employee","Jamshedpur","","","","Salary on time. Company provide quarter","Internal Politics. favors few people only"
"4.0","29 Oct 2023","Good company to kick start your career","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81360039.htm","Assistant manager","Former employee","Jamshedpur","","","","1. Work life balance 2. Medical insurance","1. Lower pay 2. Lower basic pay 3. Slow growth"
"5.0","14 Nov 2023","Excellent work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81809632.htm","Mechanical  foreman","Former employee","","","","","Most goals oriented planning and ethical company.","More reparing work and cost control."
"5.0","8 Nov 2023","Best Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81648784.htm","Senior manager","Former employee, more than 5 years","Jamshedpur","","","","Good work-life balance. A lot of opportunities for interested employees.","Only location might be an issue sometimes."
"3.0","22 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW82034487.htm","Lead engineer","Current employee, more than 3 years","Angul","","","","Learning, development, site visit, maintenance","Pollution, policy, politics, management, roads, medical"
"4.0","18 Nov 2023","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81922003.htm","Senior manager","Current employee, more than 5 years","Jamshedpur","","","","Very good value for job","No down side are preaent"
"4.0","4 Nov 2023","Manager Supply chain","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81548331.htm","Manager","Former employee, more than 5 years","Calcutta","","","","Great work culture Lots of learning and development","Low salary hikes for middle level management"
"4.0","28 Oct 2023","TATA STEEL","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81344439.htm","It auditor","Current employee, more than 10 years","Jamshedpur","Integrity at work and commitment to perform","Politics and giving promotion preferably to age over performance","Show more","",""
"2.0","4 Nov 2023","HSM Finishing Line","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81534893.htm","Lead engineer","Former employee","Angul","","","","Not much, Only timely salary","Biased Annual review, no avenue to learn and grow"
"5.0","27 Oct 2023","Research in Tata Steel RnD","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81332885.htm","Research associate","Former employee, more than 1 year","Jamshedpur","","","","World class work facilities and labs","None as such. A really great organization."
"2.0","12 Oct 2023","Not recommended","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80888119.htm","Asm (area sales manager)","Current employee, more than 3 years","Calcutta","Work life balance, holiday benefits, No problems in getting leaves","Too much beauracracy, less talent recognition and perception based completely, too much politics and not healthy work environment","Show more","",""
"4.0","28 Oct 2023","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81344435.htm","Sr consultant","Former employee, more than 10 years","Jamshedpur","Ethical ,job security ,okayish pay","Appraisal, nothing more that is of importance","Show more","",""
"3.0","15 Oct 2023","Work Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80948971.htm","Sr. technologist","Current employee, more than 3 years","Kalinganagar","Moderate work load for most of the officer posts","May be posted to remote locations","Show more","",""
"3.0","30 Oct 2023","Best companies to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81390456.htm","Assistant manager","Current employee, more than 1 year","Calcutta","","","","Care for employees by organisation","Career growth is sub par"
"5.0","7 Oct 2023","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80753273.htm","Manager","Current employee, more than 3 years","Calcutta","","","","Culture Job security Flexible timing Excellence centre Good bonus in business cycle","Career Growth Poor appraisal Slow growth for entrants No training and development No cohesiveness"
"3.0","20 Oct 2023","Slow growth but stable job","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81127287.htm","Manager - it project manager","Former employee, more than 3 years","Jamshedpur","","","","Job stability, medical and housing facility","Slow growth, too much office politics, outdated tech stacks"
"4.0","18 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81049264.htm","Manager","Current employee, more than 1 year","Dhanbad-Cum-Kenduadih-Cum-Jagata","","","","Good work life balance and focus on development","Carer Growth can be slow and not satisfactory work"
"4.0","18 Oct 2023","Tata steel","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW81074435.htm","R&d engineer","Current employee","Jamshedpur","","","","Best place to work in steel domain","Location is not very good"
"4.0","25 Sept 2023","Engineering and Projects","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80376756.htm","Assistant manager manufacturing planning/scm","Current employee, more than 3 years","Jamshedpur","Good facilities,Work life balance, Strong ethics","Late pramotion,Inter company Job change less prefer choices","Show more","",""
"4.0","16 Oct 2023","Overall good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80998374.htm","Area manager","Current employee","","","","","Good overall for GET and MTT","Not that good for laterals"
"4.0","10 Oct 2023","tata steel ml intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80836914.htm","Ml intern","Former employee","","good work culture good mentor","less pay and less development","Show more","",""
"5.0","7 Oct 2023","good skills","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80744455.htm","Software engineer","Current employee, less than 1 year","Indore","great good communication skills developer speed","everything is good nothing is bad","Show more","",""
"4.0","10 Sept 2023","Multiple career growth opportunities for people.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79921867.htm","Sr. area manager","Current employee, more than 8 years","Jamshedpur","Safety focussed company, fair on ethical practices","Less salary compared to peers","Show more","",""
"3.0","7 Oct 2023","Work life balance but horrible pay","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80741328.htm","Data engineer","Current employee, more than 1 year","Calcutta","","","","Work life balance, brand name","Horrible salary, toxic work culture"
"4.0","28 Jul 2023","Good job security, slow growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW78650425.htm","Manager","Former employee, more than 3 years","Jamshedpur","1. Good job security 2. Good HR policies 3. Perks apart from salary is also good","1. Slow growth 2. Too much of Office politics 3. Work hrs is not fixed if you are in maintenance, no extra compensation","Show more","",""
"3.0","12 May 2023","Working as a Manager at Tata Steel's Kalinganagar plant can offer several advantages and disadvantages.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW76367026.htm","Manager","Former employee, more than 1 year","Kalinganagar","Established and reputable company: Tata Steel is one of the largest steel producers in India and has a strong reputation globally. Working for such a renowned company can enhance your professional credentials and provide opportunities for growth. Career advancement opportunities: Tata Steel offers a structured career progression path and invests in employee development and training programs. You may have access to various learning and skill-building opportunities that can help you advance your career within the organization. Competitive compensation and benefits: Tata Steel provides competitive compensation packages, including salary, bonuses, and benefits such as healthcare, insurance, retirement plans, and employee welfare programs. This can contribute to financial security and job satisfaction. Challenging and diverse work environment: The steel industry is dynamic and fast-paced. Working at the Kalinganagar plant can expose you to a wide range of responsibilities, projects, and challenges. This can enhance your skills, knowledge, and problem-solving abilities. Commitment to sustainability and social responsibility: Tata Steel is known for its focus on sustainability, community development, and corporate social responsibility initiatives. Contributing to such efforts can provide a sense of purpose and pride in your work.","Demanding work environment: The steel industry can be physically demanding and involves working in industrial settings. Depending on your role, you may face long working hours, tight deadlines, and occasional exposure to hazards. Operational challenges: Managing a plant requires dealing with complex operational issues, including production targets, maintenance requirements, supply chain management, and adherence to safety protocols. Handling these challenges can be demanding and require strong leadership and problem-solving skills. Relocation requirements: If you are not already located in Kalinganagar or the vicinity, working at the Tata Steel plant may involve relocating to the area. Relocation can disrupt personal and family life, requiring adjustments and potentially uprooting from familiar surroundings. Bureaucratic processes: Large organizations like Tata Steel may have bureaucratic processes and decision-making structures that can slow down decision-making and hinder agility. This can sometimes create frustration and delays in implementing ideas or projects. Work-life balance: The demanding nature of the steel industry, combined with the responsibilities of a managerial role, may impact work-life balance. Long working hours or the need to be available during emergencies or operational challenges may limit personal time and leisure activities.","Show more","",""
"5.0","29 Sept 2023","Manager Procurement","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80538963.htm","Manager","Current employee, more than 3 years","Mumbai","Good salary, Policy,Work life balance 👌","Not as such major any","Show more","",""
"5.0","28 Sept 2023","Work from Home","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80494691.htm","Management trainee (systems)","Current employee","Jamshedpur","","","","Many unique benefits such as TEHP","Nothing as such till now"
"3.0","29 Sept 2023","My experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80526986.htm","Manager","Current employee","","","","","Good, work life balance, goodpay","Not so good in terms of learning"
"5.0","6 Sept 2023","Nice work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79818713.htm","Sap end user","Current employee","","Ethical, Safe,Employee friendly,CSR oriented, Concerned on Environment.","Response to employees grievance to be spped up.To be more focused on each employee's carrer growth.","Show more","",""
"5.0","30 Aug 2023","Amazing Work Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79626568.htm","Quality assurance intern","Former employee, less than 1 year","Jamshedpur","","","","Friendly Mentors Amazing Staff Helpful People Good Project","Long Hours at work, yet still you are surrounded by great people that will make the time fly away"
"3.0","28 Sept 2023","Okay","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80481243.htm","Manager","Current employee","Calcutta","","","","The brand recognition is very high","Very hierarchical in nature of work"
"5.0","12 Sept 2023","Helping in production","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79976881.htm","Production supervisor","Former employee","New Delhi","","","","Amazing work culture . Great benefits","Absolutely no cons love being in this field."
"4.0","15 Sept 2023","Most ethical company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80106390.htm","Sr manager quality","Former employee","Jamshedpur","","","","Most ethical company and a learning organisation.","Bureaucratic procedures and slow career progression."
"4.0","21 Aug 2023","Work load","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79354172.htm","Senior manager electrical","Former employee, more than 8 years","Jamshedpur","Professional and Ethical workspace with ample opportunities to learn manufacturing processes","High beauraucracy. Slow and unnecessary steps in decision making. Improper appraisal system","Show more","",""
"5.0","15 Sept 2023","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80103011.htm","Junior engineer trainee","Current employee","","","","","Amenities are good Quarters are provided","Less pay with more hours of work"
"4.0","15 Sept 2023","safety offier salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW80100713.htm","Safety officer","Current employee","Khopoli","","","","very good site and company","none all managers are good and helpful"
"4.0","5 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79801945.htm","Department head","Current employee, more than 10 years","Jamshedpur","","","","Stable company with future expansion plan","Not a very open work culture. Extremely bureaucratic and bosses are always right."
"3.0","8 Aug 2023","Slow career growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW78959741.htm","Senior manager","Current employee, more than 5 years","Hazaribagh","- Learning opportunity is immense - Team Work","- Career growth is stagnant - Rewards mediocracy than meritocracy - HR is delusional, thinks people will stick with the company irrespective of the lower pay scale","Show more","",""
"4.0","25 Jun 2023","Balanced Work Life with Job","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW77702067.htm","Manager mining","Current employee, more than 3 years","Joda","1. Fair amount of Salary who wants to be settled. 2. No high amount of work load in comparison to other companies. 3. Can get work life balance 4. Involvement in decision Making rather decision obeying.","1. Slow Increment and growth for an energetic youth. 2. Average Salary. 3. Some but very few bosses need to be updated.","Show more","",""
"4.0","17 Jul 2023","Manager at Tata Steel (Entry level)","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW78323475.htm","Manager","Current employee","Jamshedpur","Job security Work culture Good salary if you stay for more than 6-7 years(Head level)","Pays less at entry level for btech graduates (8.5 base, 12 CTC) Its less for tier 1 students. Location restriction. Apart from Jamshedpur all other locations are remote","Show more","",""
"5.0","4 Sept 2023","Experience of Tata Steel","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79758259.htm","Mtt trainer","Current employee, less than 1 year","Jamshedpur","","","","Very good work culture and perks","Sometimes work get hectic and rest is good"
"4.0","6 Sept 2023","Good place to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Steel-RVW79838558.htm","Manager","Former employee, more than 3 years","Mumbai","","","","Good policies in place for employees","Not applicable in my case"
